Opportunity_ID,Last_Modified_Date_opp_days,Quote_Expiry_Date_opp_days,Planned_Delivery_End-Start,Planned_Delivery_Start_Date_acc_days,Planned_Delivery_Start_Date_opp_days
7993,126,127.0,11.0,123,123
7994,34,52.0,60.0,12,12
7995,0,11.0,16.0,734,26
7996,34,52.0,7.0,656,60
7997,63,103.0,6.0,534,70
7998,143,21.0,60.0,1892,164
7999,49,41.0,6.0,314,144
8000,49,41.0,9.0,334,164
8001,143,52.0,25.0,1899,171
8002,3,71.0,0.0,1125,87
8003,70,102.0,39.0,1878,150
8004,10,10.0,17.0,517,24
8005,60,12.0,11.0,1787,59
8006,0,7.0,7.0,1731,3
8007,0,7.0,4.0,1731,3
8008,159,0.0,4.0,495,3
8010,151,52.0,2.0,1887,158
8011,93,110.0,4.0,1829,99
8012,3,3.0,0.0,632,18
8013,158,52.0,91.0,2195,465
8014,21,11.0,11.0,1802,147
8015,175,38.0,61.0,699,99
8016,130,67.0,21.0,154,154
8017,35,38.0,0.0,726,100
8018,219,186.0,46.0,161,161
8019,1,1.0,0.0,784,3
8021,1,-362.0,4.0,1461,7
8022,200,32.0,50.0,651,192
8024,112,52.0,0.0,686,10
8027,107,52.0,0.0,1845,113
8028,39,52.0,30.0,1831,99
8030,2,2.0,0.0,1116,16
8031,1,2.0,0.0,346,3
8033,0,24.0,5.0,1733,1
8035,48,13.0,16.0,883,22
8036,55,10.0,22.0,937,76
8037,0,6.0,0.0,1745,13
8038,91,129.0,4.0,1822,90
8039,106,75.0,0.0,1829,97
8040,1,65.0,0.0,20,20
8041,0,20.0,0.0,1742,9
8043,51,52.0,18.0,895,194
8044,61,23.0,11.0,103,103
8045,142,47.0,11.0,1582,54
8046,21,9.0,4.0,1738,5
8047,133,143.0,8.0,792,181
8048,0,2.0,29.0,1624,37
8049,60,35.0,88.0,773,67
8051,173,280.0,152.0,1248,259
8052,67,22.0,88.0,851,67
8053,162,52.0,18.0,1745,11
8054,48,50.0,6.0,53,53
8056,0,-70.0,28.0,1564,-25
8057,57,49.0,4.0,1648,59
8058,108,49.0,88.0,1746,157
8059,25,-154.0,0.0,404,19
8060,7,52.0,0.0,111,17
8061,82,52.0,46.0,1637,157
8062,0,63.0,0.0,1722,45
8063,52,49.0,4.0,558,59
8064,238,34.0,4.0,1698,3
8065,117,77.0,60.0,1111,66
8067,0,4.0,1.0,13,10
8068,149,11.0,11.0,497,35
8069,189,119.0,18.0,595,133
8070,28,30.0,0.0,480,28
8072,1,2.0,0.0,1131,4
8073,149,4.0,4.0,390,7
8074,78,92.0,0.0,105,105
8076,106,52.0,0.0,296,150
8077,105,52.0,88.0,1585,62
8078,38,52.0,0.0,1831,92
8079,108,52.0,0.0,1838,99
8080,8,30.0,0.0,93,27
8081,50,30.0,3.0,26,14
8082,84,30.0,2.0,82,70
8083,31,52.0,30.0,435,0
8085,1,3.0,0.0,700,3
8088,0,0.0,0.0,875,12
8089,7,0.0,0.0,956,41
8090,82,52.0,25.0,1863,124
8092,44,29.0,25.0,53,33
8093,168,37.0,6.0,751,176
8094,168,37.0,4.0,755,180
8095,40,23.0,11.0,1117,40
8096,8,9.0,18.0,1773,33
8098,54,29.0,28.0,820,29
8099,6,2.0,14.0,43,29
8100,89,28.0,88.0,81,60
8101,8,12.0,16.0,12,12
8102,0,15.0,4.0,872,4
8103,6,52.0,10.0,1759,18
8104,0,22.0,24.0,1745,4
8105,0,22.0,17.0,1752,11
8106,0,15.0,10.0,1759,18
8107,211,106.0,4.0,623,221
8108,210,106.0,11.0,539,137
8109,57,15.0,29.0,930,60
8110,146,1.0,88.0,60,60
8111,146,1.0,4.0,616,18
8112,75,64.0,0.0,71,71
8113,36,52.0,0.0,317,6
8114,165,52.0,29.0,1923,181
8115,118,6.0,11.0,1789,73
8116,36,6.0,0.0,1727,11
8117,136,52.0,29.0,497,59
8118,136,52.0,30.0,527,89
8119,133,52.0,25.0,560,122
8120,124,52.0,30.0,672,89
8121,124,52.0,30.0,672,89
8122,157,52.0,0.0,705,122
8123,59,52.0,88.0,1800,59
8125,145,0.0,0.0,1056,19
8127,38,47.0,29.0,1585,28
8128,103,180.0,91.0,835,150
8129,164,27.0,0.0,243,242
8130,108,38.0,6.0,354,80
8131,1,11.0,23.0,1678,4
8132,123,34.0,11.0,206,72
8133,228,52.0,0.0,1613,86
8134,80,55.0,0.0,1830,87
8135,0,85.0,0.0,1419,36
8136,1,1.0,0.0,941,21
8138,128,52.0,88.0,1743,56
8140,1,52.0,3.0,1744,0
8141,219,52.0,305.0,857,451
8142,1,1.0,0.0,1124,11
8144,36,19.0,4.0,510,28
8145,35,11.0,21.0,29,25
8146,1,8.0,30.0,516,-6
8149,2,2.0,0.0,1753,8
8150,1,2.0,0.0,707,4
8151,23,24.0,0.0,1793,49
8154,223,52.0,87.0,887,238
8155,17,52.0,11.0,1786,41
8156,121,7.0,16.0,673,7
8157,2,7.0,16.0,677,7
8158,196,30.0,30.0,347,206
8159,60,50.0,11.0,1752,5
8160,59,37.0,4.0,1794,47
8161,19,50.0,14.0,1770,23
8162,76,51.0,0.0,83,83
8163,19,50.0,14.0,1770,23
8164,0,2.0,0.0,641,5
8165,124,143.0,15.0,399,68
8166,187,174.0,4.0,554,169
8167,127,77.0,0.0,788,84
8168,120,22.0,16.0,341,6
8169,64,52.0,0.0,1088,47
8170,48,52.0,25.0,40,40
8172,135,51.0,8.0,406,75
8173,13,16.0,25.0,745,40
8174,35,2.0,17.0,858,5
8175,54,52.0,11.0,68,68
8177,205,195.0,4.0,1932,185
8182,1,52.0,4.0,359,4
8183,0,52.0,0.0,355,0
8184,83,71.0,4.0,1077,74
8185,83,106.0,4.0,1077,74
8187,126,21.0,15.0,737,36
8188,19,52.0,0.0,1102,60
8189,53,52.0,30.0,479,21
8191,15,30.0,4.0,45,45
8192,105,52.0,13.0,687,60
8193,0,20.0,15.0,20,20
8194,152,52.0,7.0,714,96
8195,152,52.0,7.0,714,96
8196,152,52.0,7.0,741,123
8197,0,52.0,8.0,234,6
8198,118,4.0,31.0,606,4
8199,203,203.0,4.0,1939,190
8200,203,203.0,4.0,1939,190
8201,14,20.0,0.0,36,13
8202,4,5.0,4.0,336,1
8203,58,52.0,0.0,730,2
8204,0,0.0,0.0,1121,1
8205,115,17.0,16.0,341,1
8206,0,0.0,0.0,525,4
8207,0,0.0,0.0,660,25
8208,168,52.0,66.0,868,161
8209,28,14.0,4.0,690,14
8210,221,139.0,4.0,1845,133
8211,74,78.0,14.0,213,110
8212,65,49.0,29.0,424,49
8213,9,17.0,4.0,1176,35
8214,203,46.0,46.0,544,147
8215,64,46.0,59.0,1893,141
8216,64,46.0,8.0,1822,70
8218,0,16.0,0.0,1761,8
8219,118,52.0,11.0,65,62
8220,8,52.0,0.0,250,7
8223,118,76.0,5.0,317,93
8224,121,16.0,29.0,723,17
8225,15,52.0,18.0,686,27
8228,54,11.0,4.0,489,-1
8229,199,199.0,4.0,1939,186
8232,141,52.0,0.0,149,127
8233,0,2.0,0.0,719,7
8236,61,52.0,30.0,346,18
8237,74,52.0,4.0,403,73
8238,174,52.0,25.0,382,143
8239,3,3.0,0.0,1096,7
8240,3,3.0,0.0,1101,12
8241,174,52.0,0.0,119,119
8242,166,14.0,25.0,588,10
8243,166,14.0,4.0,609,31
8246,63,49.0,28.0,1801,80
8247,1,7.0,1.0,311,6
8248,5,52.0,0.0,335,6
8249,173,52.0,25.0,1864,142
8250,39,16.0,4.0,1773,51
8251,0,0.0,0.0,1101,9
8252,0,0.0,0.0,1101,9
8253,0,0.0,0.0,1101,9
8254,0,0.0,0.0,1101,9
8255,36,52.0,7.0,1758,35
8258,2,52.0,4.0,1644,14
8259,8,52.0,11.0,1764,41
8260,2,2.0,0.0,1101,9
8261,102,106.0,61.0,76,76
8262,164,198.0,30.0,388,229
8263,1,52.0,0.0,228,14
8264,102,102.0,15.0,848,121
8265,70,11.0,4.0,742,77
8267,5,5.0,0.0,1142,20
8268,82,15.0,14.0,225,77
8269,2,9.0,7.0,228,16
8270,6,1.0,0.0,812,8
8271,40,30.0,4.0,1780,26
8272,0,1.0,10.0,1759,4
8273,51,14.0,4.0,1773,18
8274,125,126.0,4.0,1871,116
8275,0,15.0,28.0,1770,15
8276,95,15.0,29.0,1801,46
8277,41,52.0,11.0,1787,32
8278,51,14.0,8.0,1822,67
8279,56,52.0,15.0,1815,60
8280,131,99.0,30.0,1892,137
8281,8,52.0,11.0,1766,11
8282,26,15.0,11.0,1787,32
8283,5,15.0,28.0,1770,15
8284,5,52.0,0.0,105,8
8285,4,4.0,0.0,997,67
8286,4,4.0,0.0,956,26
8287,13,14.0,29.0,214,15
8288,26,44.0,30.0,244,45
8289,40,52.0,11.0,1787,32
8290,0,-1.0,4.0,343,4
8291,130,148.0,4.0,172,158
8292,62,34.0,76.0,1836,106
8293,103,49.0,0.0,1872,116
8294,6,7.0,12.0,829,23
8295,2,52.0,4.0,366,3
8296,0,52.0,1.0,450,12
8297,133,52.0,59.0,782,136
8298,145,52.0,7.0,663,94
8299,145,52.0,7.0,670,101
8301,150,43.0,30.0,653,44
8302,122,52.0,7.0,656,31
8305,11,52.0,0.0,143,28
8306,52,89.0,4.0,1819,63
8308,114,52.0,25.0,192,107
8310,12,11.0,29.0,1585,12
8311,131,164.0,60.0,165,165
8312,81,72.0,29.0,89,104
8313,142,52.0,7.0,56,56
8315,79,71.0,6.0,1290,72
8316,84,47.0,5.0,56,56
8318,192,193.0,4.0,629,168
8319,192,194.0,4.0,654,193
8320,207,52.0,89.0,225,225
8321,88,18.0,17.0,1809,50
8322,9,10.0,0.0,105,4
8324,9,52.0,11.0,66,55
8325,8,38.0,0.0,1079,9
8326,212,0.0,0.0,1029,310
8327,209,0.0,0.0,1029,310
8328,209,0.0,0.0,1029,310
8329,209,0.0,0.0,1029,310
8332,198,0.0,0.0,1032,313
8334,198,0.0,0.0,1032,313
8335,198,0.0,0.0,1032,313
8337,198,0.0,0.0,1123,404
8338,198,0.0,0.0,1123,404
8339,127,10.0,4.0,437,6
8340,1,1.0,0.0,1138,10
8341,55,3.0,6.0,62,62
8342,140,146.0,11.0,399,181
8343,1,52.0,4.0,1773,13
8345,0,6.0,4.0,1151,12
8347,7,52.0,0.0,41,41
8349,203,52.0,27.0,1624,254
8350,2,52.0,0.0,337,86
8351,5,5.0,0.0,667,23
8352,126,69.0,47.0,291,53
8354,5,5.0,0.0,1150,21
8355,5,5.0,0.0,1150,21
8356,5,5.0,0.0,1150,21
8357,35,37.0,0.0,904,37
8358,76,100.0,4.0,1871,110
8359,22,52.0,25.0,334,12
8360,6,30.0,18.0,1780,19
8363,54,7.0,0.0,1769,7
8364,83,36.0,0.0,268,99
8365,22,15.0,0.0,1176,25
8366,15,52.0,11.0,837,25
8367,4,4.0,6.0,774,8
8368,12,12.0,7.0,782,16
8369,1,1.0,9.0,8,8
8371,5,6.0,0.0,1784,21
8372,138,36.0,183.0,1799,37
8373,124,98.0,18.0,1871,108
8374,19,35.0,60.0,1801,38
8375,168,184.0,4.0,1942,179
8379,43,6.0,4.0,1766,3
8380,44,6.0,4.0,1766,3
8382,41,34.0,84.0,1312,41
8383,3,52.0,0.0,1761,-3
8384,27,6.0,0.0,1160,18
8385,14,52.0,11.0,185,16
8386,0,32.0,0.0,1736,28
8387,0,32.0,0.0,1737,29
8388,0,32.0,0.0,1737,29
8389,1,8.0,5.0,1479,4
8390,109,84.0,15.0,1315,140
8391,45,10.0,4.0,1767,77
8392,44,52.0,29.0,1622,35
8393,121,3.0,11.0,623,0
8394,50,116.0,4.0,1871,105
8395,10,3.0,6.0,4,4
8397,27,52.0,102.0,83,83
8398,9,32.0,20.0,1594,12
8399,132,134.0,29.0,780,156
8400,118,73.0,0.0,1840,73
8401,6,10.0,11.0,20,20
8402,1,2.0,0.0,875,2
8403,0,52.0,4.0,679,6
8404,0,30.0,0.0,1777,9
8405,0,52.0,0.0,168,9
8406,12,9.0,0.0,47,19
8407,49,62.0,30.0,454,63
8408,0,30.0,61.0,32,32
8409,188,52.0,91.0,826,397
8410,0,1.0,0.0,875,1
8411,105,52.0,11.0,907,12
8412,14,23.0,18.0,1780,12
8413,1,1.0,29.0,2,2
8414,0,9.0,29.0,336,2
8415,85,51.0,58.0,1831,63
8416,13,52.0,42.0,1744,2
8418,0,8.0,0.0,745,18
8419,2,52.0,0.0,1747,4
8421,98,15.0,29.0,854,1
8422,12,15.0,61.0,31,31
8424,5,5.0,0.0,1143,6
8426,46,55.0,7.0,1798,28
8427,7,52.0,0.0,17,17
8428,1,52.0,28.0,611,0
8429,12,52.0,28.0,1769,0
8431,186,52.0,0.0,301,301
8434,2,27.0,0.0,450,6
8436,124,52.0,11.0,1850,79
8437,2,27.0,0.0,1777,6
8438,136,52.0,274.0,2048,303
8439,1,1.0,0.0,972,24
8440,23,1.0,0.0,688,32
8441,128,11.0,61.0,1762,57
8442,1,1.0,0.0,903,7
8443,0,11.0,7.0,505,4
8444,3,8.0,5.0,13,13
8445,114,11.0,4.0,458,14
8448,51,57.0,31.0,478,41
8453,43,18.0,31.0,1834,126
8454,21,24.0,81.0,571,35
8459,183,297.0,0.0,324,297
8461,1,24.0,0.0,1781,7
8462,127,127.0,21.0,915,137
8463,93,10.0,15.0,868,10
8464,93,10.0,15.0,868,10
8465,65,30.0,8.0,49,37
8467,113,3.0,11.0,636,27
8469,2,23.0,0.0,1927,152
8471,8,23.0,0.0,298,6
8472,0,23.0,0.0,298,6
8473,120,52.0,11.0,430,40
8474,21,30.0,16.0,56,56
8475,128,52.0,4.0,783,166
8477,114,116.0,30.0,363,117
8478,0,52.0,0.0,219,219
8479,114,52.0,0.0,219,219
8480,126,52.0,7.0,96,96
8482,6,9.0,15.0,1716,9
8483,126,52.0,7.0,96,96
8484,126,52.0,0.0,168,103
8485,64,44.0,61.0,510,25
8486,26,24.0,22.0,409,14
8487,112,30.0,30.0,56,56
8489,25,61.0,0.0,1823,47
8495,175,175.0,4.0,1939,162
8496,5,21.0,0.0,349,11
8501,54,-70.0,0.0,1183,112
8503,188,-70.0,0.0,1292,221
8505,3,21.0,0.0,1733,14
8506,3,21.0,0.0,1733,14
8507,3,21.0,0.0,1733,14
8508,11,11.0,2.0,1106,19
8509,25,52.0,14.0,1783,7
8510,34,52.0,112.0,1093,0
8511,18,6.0,22.0,6,6
8512,3,6.0,22.0,4,4
8513,7,4.0,4.0,1097,10
8514,3,52.0,0.0,207,52
8515,2,52.0,0.0,1789,11
8516,0,5.0,11.0,1801,22
8517,0,9.0,19.0,1595,0
8518,0,52.0,0.0,910,162
8519,4,52.0,0.0,382,36
8520,73,56.0,0.0,36,109
8521,1,35.0,0.0,76,14
8523,0,2.0,0.0,1787,7
8529,105,79.0,4.0,557,74
8531,1,17.0,0.0,1789,8
8532,86,18.0,15.0,403,3
8533,0,18.0,15.0,1716,3
8534,58,69.0,0.0,780,104
8535,70,52.0,57.0,1922,142
8536,86,3.0,15.0,637,3
8537,86,3.0,15.0,372,3
8538,43,52.0,14.0,767,29
8539,90,17.0,29.0,759,20
8540,45,49.0,9.0,706,50
8542,2,17.0,4.0,1794,13
8544,0,48.0,0.0,1279,7
8545,117,89.0,0.0,107,107
8546,2,17.0,30.0,18,18
8547,106,140.0,91.0,110,110
8548,0,1.0,3.0,673,2
8551,0,16.0,11.0,1801,19
8552,14,16.0,46.0,1815,33
8553,1,2.0,2.0,1100,7
8554,125,63.0,91.0,1685,383
8555,50,52.0,30.0,499,110
8556,50,108.0,4.0,1885,102
8559,57,52.0,26.0,608,21
8560,18,52.0,7.0,159,13
8562,56,52.0,0.0,1864,81
8563,56,52.0,0.0,1864,81
8564,13,4.0,0.0,994,36
8565,0,52.0,0.0,1790,8
8566,0,52.0,0.0,288,15
8567,105,78.0,13.0,424,109
8568,104,22.0,29.0,472,18
8569,91,71.0,4.0,18,74
8571,0,14.0,0.0,308,7
8572,4,52.0,4.0,394,3
8573,105,52.0,63.0,806,132
8575,61,107.0,60.0,78,78
8576,104,199.0,91.0,108,108
8577,0,52.0,4.0,1786,3
8578,4,24.0,0.0,1743,10
8579,31,31.0,0.0,882,48
8580,117,28.0,88.0,1801,17
8581,98,28.0,58.0,415,47
8582,117,46.0,25.0,753,80
8583,56,14.0,0.0,1847,63
8585,3,52.0,0.0,1796,11
8586,155,159.0,5.0,626,175
8587,103,25.0,3.0,1900,113
8588,0,11.0,11.0,1787,-1
8589,22,52.0,0.0,73,73
8590,43,52.0,60.0,497,13
8591,20,52.0,60.0,1800,13
8592,190,52.0,7.0,139,139
8593,2,42.0,31.0,867,43
8594,0,52.0,3.0,395,-1
8597,5,5.0,0.0,1165,8
8598,5,5.0,0.0,1165,8
8599,5,5.0,0.0,1165,8
8600,8,10.0,29.0,367,12
8601,78,10.0,5.0,382,5
8602,1,10.0,5.0,1165,5
8603,5,5.0,0.0,1165,8
8605,49,24.0,31.0,503,24
8606,116,24.0,22.0,867,41
8607,33,40.0,47.0,328,24
8608,40,40.0,60.0,197,41
8609,6,40.0,30.0,451,41
8610,174,52.0,48.0,851,235
8611,174,52.0,28.0,869,253
8612,75,27.0,60.0,420,10
8613,27,35.0,0.0,747,40
8615,160,99.0,0.0,1875,85
8616,133,162.0,4.0,720,136
8617,1,8.0,0.0,743,7
8618,10,8.0,31.0,419,8
8619,0,52.0,8.0,1821,31
8620,76,8.0,11.0,651,7
8621,76,8.0,11.0,651,7
8622,60,71.0,0.0,269,101
8623,110,32.0,18.0,171,51
8624,160,52.0,89.0,788,192
8625,122,52.0,89.0,207,192
8626,40,52.0,91.0,100,100
8627,167,62.0,46.0,1697,51
8628,3,6.0,0.0,1798,6
8629,1,67.0,0.0,1293,9
8632,172,52.0,180.0,190,190
8633,93,12.0,5.0,361,28
8634,148,12.0,14.0,492,159
8635,100,17.0,58.0,803,37
8637,9,52.0,88.0,1200,6
8638,9,52.0,88.0,1200,6
8639,85,52.0,14.0,236,36
8640,64,52.0,0.0,1621,42
8641,24,52.0,30.0,658,36
8642,98,52.0,29.0,1836,67
8643,112,52.0,87.0,756,189
8644,160,52.0,87.0,756,189
8646,15,9.0,22.0,31,13
8647,10,31.0,25.0,6,6
8648,6,17.0,3.0,701,0
8649,83,20.0,0.0,937,36
8650,29,21.0,18.0,13,13
8651,1,2.0,0.0,827,-18
8652,92,2.0,22.0,467,1
8653,79,10.0,15.0,829,81
8654,112,35.0,17.0,1299,202
8655,183,19.0,30.0,480,97
8656,1,52.0,0.0,5,5
8657,1,52.0,3.0,364,-1
8660,1,2.0,0.0,1782,44
8661,1,34.0,4.0,1801,5
8663,2,16.0,4.0,1815,19
8666,0,29.0,0.0,1798,1
8667,0,52.0,6.0,404,0
8668,0,2.0,13.0,4,4
8669,85,64.0,0.0,1113,92
8670,70,2.0,13.0,885,4
8671,54,-792.0,26.0,949,102
8672,0,33.0,0.0,1110,1
8673,88,64.0,14.0,34,34
8674,88,64.0,14.0,34,34
8675,88,64.0,29.0,65,65
8676,27,11.0,17.0,489,11
8677,90,8.0,15.0,661,7
8678,38,14.0,30.0,1209,33
8679,12,7.0,0.0,147,7
8681,75,15.0,0.0,910,62
8682,157,15.0,60.0,942,94
8683,5,7.0,4.0,354,3
8684,19,52.0,16.0,48,48
8685,49,52.0,84.0,592,94
8686,33,52.0,88.0,501,3
8687,101,52.0,88.0,501,3
8688,154,32.0,61.0,82,103
8689,136,130.0,60.0,390,94
8690,168,91.0,18.0,425,129
8691,87,63.0,14.0,34,33
8692,87,63.0,14.0,34,33
8693,87,63.0,14.0,34,33
8694,0,52.0,4.0,362,3
8695,90,7.0,11.0,1749,45
8696,88,25.0,116.0,1504,31
8697,27,32.0,16.0,16,16
8698,180,52.0,4.0,913,345
8699,21,52.0,0.0,458,48
8700,53,52.0,39.0,691,51
8701,0,52.0,0.0,1137,42
8702,0,52.0,0.0,1137,42
8703,170,52.0,39.0,546,49
8707,50,52.0,14.0,1874,74
8710,39,4.0,5.0,10,10
8711,29,52.0,0.0,1183,88
8712,25,29.0,30.0,30,30
8714,144,197.0,30.0,406,183
8715,1,8.0,6.0,1740,7
8716,0,4.0,4.0,1801,0
8717,119,52.0,46.0,265,105
8718,0,4.0,0.0,859,8
8719,23,14.0,11.0,819,77
8720,43,18.0,30.0,881,30
8721,133,151.0,1.0,1955,154
8722,81,52.0,32.0,55,55
8723,78,24.0,0.0,1178,66
8724,14,58.0,0.0,280,58
8725,0,52.0,0.0,251,29
8726,6,28.0,0.0,1753,9
8727,176,28.0,91.0,90,90
8728,99,28.0,242.0,29,29
8729,20,28.0,0.0,20,20
8730,59,52.0,0.0,1856,55
8731,62,63.0,46.0,13,13
8732,59,58.0,0.0,230,230
8733,48,48.0,67.0,20,20
8735,171,140.0,4.0,1880,118
8736,171,150.0,4.0,1897,135
8738,1,28.0,3.0,545,6
8739,72,-123.0,0.0,1881,79
8740,16,17.0,47.0,12,12
8741,14,28.0,0.0,1889,87
8742,79,44.0,18.0,1899,96
8743,79,27.0,11.0,1871,68
8744,0,52.0,7.0,1811,9
8745,42,52.0,81.0,504,5
8746,42,52.0,81.0,649,5
8747,14,52.0,11.0,1906,102
8750,27,22.0,0.0,1812,8
8751,43,46.0,18.0,20,25
8752,117,118.0,46.0,102,102
8753,5,1.0,30.0,6,6
8754,170,92.0,4.0,136,109
8755,170,14.0,4.0,143,116
8756,0,8.0,22.0,1808,4
8757,4,8.0,11.0,109,46
8758,58,52.0,88.0,1014,88
8759,3,25.0,4.0,20,3
8761,12,25.0,4.0,20,3
8762,41,52.0,4.0,376,10
8763,110,52.0,1.0,209,209
8768,110,52.0,29.0,119,119
8770,32,52.0,84.0,1312,0
8771,89,52.0,0.0,375,80
8772,0,4.0,16.0,1119,9
8773,3,25.0,35.0,1404,0
8774,17,52.0,30.0,87,87
8775,0,7.0,15.0,1815,10
8777,3,25.0,0.0,38,38
8778,5,6.0,8.0,1822,16
8779,5,52.0,7.0,613,16
8780,36,52.0,0.0,93,93
8781,98,52.0,60.0,867,23
8782,37,52.0,1.0,747,70
8783,99,52.0,25.0,818,238
8784,45,53.0,0.0,1792,35
8785,16,22.0,0.0,661,35
8786,2,22.0,21.0,16,16
8787,18,22.0,26.0,762,11
8789,1,52.0,6.0,1812,4
8790,94,83.0,4.0,824,98
8791,126,113.0,4.0,108,108
8792,120,113.0,4.0,1861,147
8793,31,22.0,16.0,16,16
8794,0,52.0,4.0,415,-1
8795,0,52.0,2.0,417,1
8796,58,21.0,16.0,402,5
8797,62,52.0,57.0,1830,22
8798,0,52.0,7.0,1812,3
8800,0,2.0,4.0,704,6
8801,77,-11.0,0.0,1848,97
8802,16,52.0,0.0,371,72
8803,137,31.0,0.0,1266,163
8804,78,3.0,11.0,500,20
8805,3,52.0,0.0,283,104
8806,43,52.0,16.0,96,96
8807,142,52.0,0.0,156,156
8809,43,52.0,0.0,82,82
8810,0,52.0,0.0,1816,6
8811,36,0.0,24.0,1836,26
8812,41,13.0,25.0,425,54
8813,37,35.0,53.0,586,12
8816,99,52.0,29.0,251,112
8817,1,52.0,0.0,1175,67
8818,5,52.0,0.0,19,4
8820,70,52.0,91.0,905,81
8821,99,52.0,87.0,1106,173
8824,76,1.0,0.0,652,6
8825,14,15.0,0.0,572,25
8826,1,8.0,4.0,406,11
8827,35,-69.0,11.0,1864,53
8828,1,52.0,0.0,1158,53
8829,1,52.0,0.0,1158,53
8832,12,19.0,31.0,519,19
8833,34,15.0,20.0,912,51
8835,35,1.0,7.0,1812,1
8836,82,0.0,0.0,1852,41
8837,82,0.0,0.0,1824,13
8838,14,14.0,0.0,1151,29
8839,14,14.0,0.0,1172,50
8840,14,14.0,0.0,1189,67
8841,102,111.0,29.0,112,112
8842,1,19.0,0.0,1819,8
8843,124,52.0,60.0,588,80
8846,43,12.0,17.0,1501,31
8848,11,49.0,4.0,566,17
8849,3,26.0,30.0,321,19
8850,39,12.0,25.0,425,52
8851,18,0.0,16.0,1757,31
8852,66,42.0,0.0,1885,73
8853,11,49.0,4.0,1850,38
8854,4,52.0,0.0,618,12
8855,12,52.0,0.0,80,72
8856,2,17.0,0.0,33,25
8857,53,52.0,0.0,515,79
8858,53,52.0,0.0,529,93
8859,5,5.0,9.0,636,32
8860,2,2.0,0.0,867,4
8861,2,2.0,0.0,868,5
8862,32,14.0,25.0,914,51
8863,25,78.0,61.0,928,78
8864,52,15.0,23.0,410,7
8865,0,15.0,9.0,383,2
8866,86,15.0,16.0,14,14
8867,2,15.0,16.0,14,14
8868,23,52.0,53.0,468,49
8869,10,10.0,0.0,1179,53
8871,15,15.0,15.0,789,16
8872,0,8.0,7.0,1822,7
8874,72,4.0,39.0,493,7
8875,0,14.0,0.0,1830,14
8876,0,14.0,0.0,495,6
8877,79,11.0,7.0,371,85
8879,108,52.0,45.0,241,213
8880,15,34.0,0.0,1874,58
8881,24,3.0,0.0,22,7
8882,66,14.0,30.0,1831,15
8884,30,3.0,11.0,380,3
8885,141,14.0,91.0,1866,76
8887,153,52.0,0.0,979,194
8888,1,1.0,0.0,1187,2
8889,6,52.0,4.0,429,5
8890,93,52.0,89.0,1106,167
8891,49,13.0,30.0,275,14
8892,54,28.0,60.0,839,106
8893,54,28.0,60.0,839,106
8894,54,28.0,60.0,839,106
8895,54,44.0,29.0,881,106
8897,64,8.0,11.0,1864,46
8898,0,12.0,0.0,1826,8
8899,21,52.0,18.0,234,25
8900,0,12.0,0.0,153,6
8901,0,52.0,0.0,314,6
8902,104,67.0,0.0,411,130
8903,90,43.0,4.0,32,32
8904,43,7.0,7.0,1483,7
8906,5,43.0,3.0,1823,5
8907,155,12.0,4.0,1782,4
8908,1,9.0,0.0,1175,60
8909,7,15.0,0.0,109,17
8912,34,52.0,0.0,420,-1
8913,88,52.0,90.0,134,134
8916,40,36.0,18.0,670,24
8917,85,52.0,0.0,906,260
8920,148,52.0,0.0,602,181
8921,13,52.0,0.0,600,73
8922,123,52.0,84.0,595,80
8923,62,13.0,4.0,1885,66
8924,154,52.0,11.0,52,52
8926,4,26.0,11.0,25,10
8928,133,109.0,4.0,1939,120
8929,62,52.0,15.0,83,41
8930,18,14.0,17.0,414,11
8934,1,29.0,0.0,1145,33
8935,84,52.0,0.0,162,162
8936,1,1.0,0.0,747,42
8937,70,74.0,8.0,217,91
8938,3,52.0,21.0,1818,-3
8939,4,23.0,4.0,1501,7
8940,67,39.0,29.0,40,40
8941,8,8.0,31.0,196,8
8942,3,16.0,25.0,1770,42
8944,0,52.0,0.0,426,-4
8945,136,52.0,0.0,569,139
8950,84,52.0,132.0,2006,209
8951,44,52.0,0.0,1892,69
8952,44,52.0,0.0,1899,76
8953,44,52.0,0.0,1892,69
8954,44,52.0,0.0,1899,76
8955,44,52.0,0.0,1906,83
8956,44,52.0,0.0,1913,90
8957,114,139.0,0.0,190,190
8959,72,38.0,91.0,69,69
8960,72,38.0,91.0,69,69
8961,72,38.0,91.0,69,69
8962,0,1.0,0.0,935,6
8963,72,7.0,16.0,22,22
8964,0,38.0,4.0,1829,6
8965,127,0.0,18.0,467,83
8966,127,0.0,29.0,484,100
8968,0,38.0,4.0,566,6
8969,0,13.0,21.0,821,16
8970,6,33.0,0.0,388,12
8971,139,33.0,0.0,619,243
8972,47,6.0,5.0,150,38
8974,64,6.0,30.0,7,7
8975,23,9.0,8.0,1832,8
8981,7,65.0,65.0,13,0
8982,106,98.0,0.0,159,159
8983,20,37.0,91.0,838,68
8984,125,159.0,91.0,68,68
8985,132,52.0,89.0,160,160
8986,2,52.0,4.0,1829,4
8988,0,52.0,65.0,946,-1
8989,132,66.0,74.0,172,172
8990,5,20.0,0.0,1838,13
8991,82,22.0,91.0,1412,67
8992,128,113.0,4.0,523,116
8994,64,66.0,90.0,37,37
8995,0,5.0,30.0,16,6
